id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
977;2022-03-28T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.5;60.5;68.6;60.2;63.1;2022-03-27
979;2022-03-30T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.8;61.4;62.4;61.0;52.6;2022-03-29
981;2022-04-01T00:01:19+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.7;61.9;64.3;61.9;56.1;2022-03-31
989;2022-04-09T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248684-daily;64.7;64.2;69.3;71.0;60.4;2022-04-08
990;2022-04-10T00:00:38+00:00;/sonometros;NoiseLevelObserved;T248684-daily;67.4;67.3;72.2;72.7;64.1;2022-04-09
994;2022-04-14T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.4;63.4;66.0;65.0;57.4;2022-04-13
995;2022-04-15T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.5;61.8;66.2;65.1;58.6;2022-04-14
1001;2022-04-21T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.3;63.2;62.9;59.5;51.6;2022-04-20
1004;2022-04-24T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248684-daily;64.3;65.4;68.5;65.3;60.9;2022-04-23
1007;2022-04-27T00:01:20+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.1;63.1;65.2;65.8;55.4;2022-04-26
1011;2022-05-01T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248684-daily;78.3;79.8;79.8;81.0;63.1;2022-04-30
1013;2022-05-03T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.5;63.0;64.3;62.6;54.9;2022-05-02
1016;2022-05-06T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.0;62.2;64.0;63.8;54.3;2022-05-05
1017;2022-05-07T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.0;62.8;68.2;67.5;60.9;2022-05-06
1018;2022-05-08T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248684-daily;65.5;64.0;71.6;71.2;64.6;2022-05-07
1019;2022-05-09T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.1;59.4;66.8;61.6;60.7;2022-05-08
1020;2022-05-10T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.7;60.8;63.1;62.4;54.2;2022-05-09
1026;2022-05-16T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.3;59.8;66.5;62.9;60.1;2022-05-15
1027;2022-05-17T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.4;61.7;63.5;62.5;54.3;2022-05-16
1028;2022-05-18T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.2;62.4;64.0;64.0;53.9;2022-05-17
1062;2022-05-20T00:01:17+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.5;62.9;66.7;66.7;58.3;2022-05-19
1064;2022-05-22T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248684-daily;64.7;63.2;71.4;69.1;65.0;2022-05-21
1066;2022-05-24T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.5;60.9;62.5;61.1;53.4;2022-05-23
1074;2022-06-01T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.9;62.4;68.4;67.8;61.1;2022-05-31
1078;2022-06-05T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248684-daily;65.2;63.8;71.5;70.5;64.7;2022-06-04
1080;2022-06-07T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.1;61.8;65.0;64.8;56.5;2022-06-06
1087;2022-06-14T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248684-daily;57.8;56.9;62.4;64.9;53.0;2022-06-13
1089;2022-06-16T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.6;63.1;65.9;67.6;55.6;2022-06-15
1090;2022-06-17T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.4;62.3;65.1;65.0;56.3;2022-06-16
1093;2022-06-20T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.0;60.5;67.5;62.6;61.4;2022-06-19
1096;2022-06-23T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.9;61.5;65.0;65.0;56.5;2022-06-22
1097;2022-06-24T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.2;62.4;66.7;67.3;58.3;2022-06-23
1104;2022-07-01T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.8;62.0;66.4;66.6;58.3;2022-06-30
1109;2022-07-06T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.7;61.7;68.0;68.8;60.2;2022-07-05
1111;2022-07-08T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.3;62.3;64.8;64.5;55.9;2022-07-07
1112;2022-07-09T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.7;62.0;68.2;68.4;60.6;2022-07-08
1115;2022-07-12T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.8;61.3;65.2;65.3;56.9;2022-07-11
1117;2022-07-14T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.7;61.3;64.8;64.8;56.4;2022-07-13
