id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
848;2022-01-25T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.4;68.2;68.7;63.6;59.5;2022-01-24
849;2022-01-26T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.9;68.7;69.5;64.3;60.6;2022-01-25
889;2022-02-03T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.9;67.7;68.6;64.2;59.6;2022-02-02
891;2022-02-05T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.5;68.1;69.4;65.6;60.7;2022-02-04
893;2022-02-07T00:00:00+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.8;65.2;70.5;63.7;64.1;2022-02-06
894;2022-02-08T00:00:00+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.0;68.9;69.0;64.6;59.0;2022-02-07
895;2022-02-09T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.8;67.5;68.4;64.3;59.5;2022-02-08
896;2022-02-10T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.4;68.2;68.7;65.0;59.2;2022-02-09
900;2022-02-14T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.9;64.6;71.6;63.3;65.7;2022-02-13
904;2022-02-18T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.2;66.8;68.1;64.2;59.6;2022-02-17
907;2022-02-21T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.5;64.4;71.1;63.8;65.0;2022-02-20
913;2022-02-27T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.4;68.2;72.2;67.8;65.2;2022-02-26
916;2022-03-02T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.4;69.2;69.8;64.4;60.7;2022-03-01
954;2022-03-08T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.8;68.4;69.5;65.3;60.8;2022-03-07
