id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
903;2022-02-06T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.2;59.3;67.1;61.7;61.1;2022-02-05
906;2022-02-09T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.8;58.5;59.1;55.9;49.6;2022-02-08
911;2022-02-14T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248678-daily;61.3;57.7;70.1;54.6;64.7;2022-02-13
913;2022-02-16T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248678-daily;54.9;56.6;57.7;51.7;49.3;2022-02-15
916;2022-02-19T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.3;61.1;64.6;61.9;57.2;2022-02-18
917;2022-02-20T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.4;57.9;68.1;63.1;62.2;2022-02-19
923;2022-02-26T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248678-daily;68.6;60.9;73.7;78.8;59.6;2022-02-25
925;2022-02-28T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248678-daily;68.3;70.1;71.3;58.3;63.5;2022-02-27
926;2022-03-01T00:25:59+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.0;59.8;60.1;56.4;50.3;2022-02-28
927;2022-03-02T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.3;59.1;59.6;55.2;50.3;2022-03-01
929;2022-03-04T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.9;58.2;60.3;58.0;52.0;2022-03-03
930;2022-03-05T00:01:08+00:00;/sonometros;NoiseLevelObserved;T248678-daily;61.8;61.9;68.1;61.0;61.9;2022-03-04
932;2022-03-07T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248678-daily;66.0;65.6;73.2;55.3;67.5;2022-03-06
966;2022-03-09T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.9;61.9;61.6;55.5;51.4;2022-03-08
967;2022-03-10T00:01:17+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.8;59.1;65.0;55.4;58.9;2022-03-09
968;2022-03-11T00:00:20+00:00;/sonometros;NoiseLevelObserved;T248678-daily;71.4;60.0;76.4;82.1;53.8;2022-03-10
972;2022-03-15T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248678-daily;71.9;73.3;73.5;74.9;57.5;2022-03-14
974;2022-03-17T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248678-daily;80.0;78.6;87.2;81.7;81.2;2022-03-16
975;2022-03-18T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248678-daily;75.8;73.7;83.0;80.1;76.8;2022-03-17
977;2022-03-20T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248678-daily;90.8;92.1;93.8;92.2;84.8;2022-03-19
978;2022-03-21T00:00:39+00:00;/sonometros;NoiseLevelObserved;T248678-daily;74.7;65.2;84.4;54.7;79.2;2022-03-20
979;2022-03-22T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.9;61.6;62.1;59.4;52.2;2022-03-21
983;2022-03-26T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.0;59.4;61.4;58.9;53.1;2022-03-25
984;2022-03-27T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.3;59.3;67.7;59.2;61.9;2022-03-26
985;2022-03-28T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248678-daily;62.2;56.1;71.5;56.8;66.6;2022-03-27
987;2022-03-30T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.3;56.8;58.5;54.7;50.2;2022-03-29
988;2022-03-31T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.0;58.7;59.6;54.4;50.9;2022-03-30
992;2022-04-04T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.3;56.4;69.2;55.1;63.8;2022-04-03
994;2022-04-06T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.9;57.6;58.3;53.3;49.4;2022-04-05
995;2022-04-07T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.3;59.1;59.6;55.9;50.0;2022-04-06
997;2022-04-09T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.2;58.9;67.3;62.5;61.2;2022-04-08
999;2022-04-11T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248678-daily;61.0;56.3;70.1;56.9;64.7;2022-04-10
