id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
1107;2022-07-08T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.1;66.0;66.4;61.0;57.1;2022-07-07
1108;2022-07-09T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.8;64.1;66.9;64.4;58.8;2022-07-08
1113;2022-07-14T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.6;64.4;64.9;62.0;55.0;2022-07-13
1118;2022-07-19T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.8;66.8;66.0;60.1;54.5;2022-07-18
1119;2022-07-20T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.7;64.8;64.6;60.8;53.9;2022-07-19
1121;2022-07-22T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.2;62.6;64.5;60.8;56.4;2022-07-21
1122;2022-07-23T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.0;63.2;66.0;62.9;58.2;2022-07-22
1126;2022-07-27T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.5;62.9;64.5;62.7;55.6;2022-07-26
1132;2022-08-02T00:00:34+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.0;61.7;63.0;61.4;53.5;2022-08-01
1135;2022-08-05T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.5;62.1;64.0;60.5;55.6;2022-08-04
1136;2022-08-06T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.2;62.6;64.6;61.0;56.5;2022-08-05
1141;2022-08-11T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.0;63.6;65.7;62.0;57.4;2022-08-10
1144;2022-08-14T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.6;59.7;65.5;61.0;59.0;2022-08-13
1146;2022-08-16T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.6;59.5;63.3;60.8;55.7;2022-08-15
1149;2022-08-19T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.2;60.0;64.2;59.4;57.4;2022-08-18
1150;2022-08-20T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.6;61.9;64.1;61.4;55.9;2022-08-19
1151;2022-08-21T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.1;58.5;65.4;62.3;59.0;2022-08-20
1155;2022-09-29T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.0;63.0;65.5;63.2;61.9;2022-09-28
1161;2022-10-05T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.8;64.5;65.3;61.7;56.0;2022-10-04
1163;2022-10-07T00:00:40+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.2;63.9;64.7;61.7;55.4;2022-10-06
1165;2022-10-09T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.3;63.9;68.4;63.6;61.7;2022-10-08
1166;2022-10-10T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.8;60.5;67.6;59.9;61.6;2022-10-09
1167;2022-10-11T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.4;63.8;66.1;61.2;58.4;2022-10-10
1171;2022-10-15T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.4;63.7;66.0;63.4;57.9;2022-10-14
1175;2022-10-19T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.1;63.9;64.5;61.1;54.9;2022-10-18
1176;2022-10-20T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.6;64.0;65.5;63.4;56.5;2022-10-19
1183;2022-10-27T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.2;62.9;65.6;67.1;55.3;2022-10-26
1184;2022-10-28T00:00:38+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.6;64.3;65.1;62.0;55.8;2022-10-27
1185;2022-10-29T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.2;64.1;67.1;65.8;58.9;2022-10-28
1186;2022-10-30T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.8;63.4;68.2;63.4;61.6;2022-10-29
1188;2022-11-01T00:01:50+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.6;63.8;65.9;64.4;57.3;2022-10-31
1224;2022-11-05T07:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.87;62.97;68.42;64.8;61.21;2022-11-04
1225;2022-11-06T07:00:19+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.25;61.8;68.23;64.61;61.22;2022-11-05
1226;2022-11-07T07:00:24+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.26;60.84;64.28;63.35;54.51;2022-11-06
1227;2022-11-08T07:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.57;64.19;65.66;63.49;55.56;2022-11-07
1228;2022-11-09T07:00:24+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.93;62.62;63.77;61.88;52.98;2022-11-08
1232;2022-11-13T07:00:21+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.93;62.91;70.55;65.95;64.01;2022-11-12
1239;2022-11-20T07:00:42+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.52;62.63;67.7;65.13;59.94;2022-11-19
1277;2022-11-26T07:00:18+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.88;63.59;67.95;63.95;60.59;2022-11-25
1282;2022-12-01T07:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.4;62.68;66.72;65.8;57.29;2022-11-30
1284;2022-12-03T07:00:22+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.43;64.73;68.94;67.55;60.08;2022-12-02
1286;2022-12-05T07:00:24+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.02;59.74;63.73;60.8;55.81;2022-12-04
1289;2022-12-08T07:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.99;63.59;67.65;65.17;59.5;2022-12-07
1290;2022-12-09T07:00:27+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.61;63.07;65.27;62.38;56.4;2022-12-08
1291;2022-12-10T07:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.79;66.4;68.65;64.4;60.49;2022-12-09
1295;2022-12-14T07:00:48+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.59;66.49;66.98;65.18;54.94;2022-12-13
1298;2022-12-17T07:00:41+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.68;63.27;69.59;66.1;62.51;2022-12-16
1299;2022-12-18T07:00:36+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.19;63.61;69.91;67.25;62.49;2022-12-17
1302;2022-12-21T07:00:47+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.16;62.83;64.4;61.63;54.93;2022-12-20
1304;2022-12-23T07:00:46+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.77;63.58;67.17;64.78;58.78;2022-12-22
1306;2022-12-25T07:00:31+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.23;61.75;64.38;59.69;56.59;2022-12-24
1307;2022-12-26T07:00:33+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.26;59.42;64.32;61.93;56.41;2022-12-25
1308;2022-12-27T07:00:40+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.71;61.77;65.87;65.64;55.53;2022-12-26
1309;2022-12-28T07:00:32+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.92;63.32;65.96;63.28;57.23;2022-12-27
1310;2022-12-29T07:00:32+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.81;62.77;66.98;66.9;56.47;2022-12-28
1316;2023-01-04T07:00:51+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.61;62.31;66.25;63.59;58.16;2023-01-03
1318;2023-01-06T07:00:34+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.76;63.69;66.99;64.63;58.43;2023-01-05
1319;2023-01-07T07:00:37+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.77;60.73;66.74;62.12;59.96;2023-01-06
1321;2023-01-09T07:00:42+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.19;60.75;62.71;59.74;53.7;2023-01-08
1329;2023-01-17T07:00:49+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.19;62.86;64.58;61.42;55.52;2023-01-16
1333;2023-01-21T07:00:21+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.05;62.28;67.16;64.48;59.4;2023-01-20
1334;2023-01-22T07:00:21+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.46;61.69;66.77;63.54;59.33;2023-01-21
1335;2023-01-23T07:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.29;59.47;62.65;60.63;53.79;2023-01-22
1342;2023-01-30T07:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.87;60.19;62.82;59.8;54.31;2023-01-29
1343;2023-01-31T07:00:22+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.43;63.24;64.49;61.4;54.95;2023-01-30
1377;2023-02-02T07:00:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.56;62.99;65.02;62.8;55.52;2023-02-01
1417;2023-02-10T07:00:40+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.91;63.47;65.57;62.25;56.89;2023-02-09
1419;2023-02-12T07:00:28+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.23;65.0;68.96;65.79;61.15;2023-02-11
1420;2023-02-13T07:00:46+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.95;61.79;63.2;59.4;54.25;2023-02-12
1422;2023-02-16T07:00:56+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.65;63.38;65.09;62.39;55.69;2023-02-15
1428;2023-02-23T07:00:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.68;63.03;65.47;62.72;56.68;2023-02-22
1430;2023-02-25T07:00:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.88;63.59;67.64;64.61;59.79;2023-02-24
1432;2023-02-27T07:00:37+00:00;/sonometros;NoiseLevelObserved;T248671-daily;70.58;73.39;71.22;64.02;54.86;2023-02-26
1433;2023-02-28T07:00:41+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.9;61.53;63.25;60.42;53.98;2023-02-27
1434;2023-03-01T07:00:42+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.31;62.1;63.42;60.4;53.89;2023-02-28
1436;2023-03-03T07:00:45+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.48;64.33;65.79;61.67;57.02;2023-03-02
1439;2023-03-06T07:00:40+00:00;/sonometros;NoiseLevelObserved;T248671-daily;68.68;71.37;69.65;64.02;54.96;2023-03-05
1442;2023-03-09T07:00:43+00:00;/sonometros;NoiseLevelObserved;T248671-daily;66.99;69.4;69.09;63.81;58.78;2023-03-08
1443;2023-03-10T07:00:43+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.42;66.47;67.35;62.9;58.22;2023-03-09
1445;2023-03-12T07:00:35+00:00;/sonometros;NoiseLevelObserved;T248671-daily;77.42;74.97;85.22;78.2;79.31;2023-03-11
1448;2023-03-15T07:01:02+00:00;/sonometros;NoiseLevelObserved;T248671-daily;71.47;66.09;77.22;77.83;67.55;2023-03-14
1452;2023-03-19T07:00:47+00:00;/sonometros;NoiseLevelObserved;T248671-daily;79.6;79.62;85.6;80.7;78.89;2023-03-18
1458;2023-03-25T07:00:48+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.59;63.25;67.52;64.16;59.89;2023-03-24
1462;2023-03-29T06:00:44+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.05;61.79;65.15;63.69;55.9;2023-03-28
1468;2023-04-04T06:00:45+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.32;61.81;63.95;61.05;55.03;2023-04-03
1470;2023-04-06T06:00:46+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.93;62.91;66.33;63.38;58.19;2023-04-05
1547;2023-04-20T06:00:33+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.32;64.04;65.76;62.15;56.96;2023-04-19
1549;2023-04-28T06:00:31+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.35;63.93;65.72;63.06;56.38;2023-04-27
1555;2023-05-04T06:00:30+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.95;63.26;65.96;62.8;57.57;2023-05-03
1561;2023-05-10T06:00:44+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.47;62.09;64.19;61.55;55.08;2023-05-09
1562;2023-05-11T06:00:55+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.19;62.08;65.11;63.63;55.68;2023-05-10
1564;2023-05-13T06:00:48+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.06;62.69;69.41;64.27;62.87;2023-05-12
1567;2023-05-29T06:00:47+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.33;61.82;64.03;60.91;55.31;2023-05-28
1568;2023-05-30T06:00:53+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.04;62.4;65.03;61.67;56.68;2023-05-29
1569;2023-05-31T06:00:55+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.5;63.02;65.23;61.87;56.63;2023-05-30
1572;2023-06-03T06:00:38+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.8;62.86;68.23;65.06;60.84;2023-06-02
1573;2023-06-04T06:00:38+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.18;61.83;67.98;64.7;60.8;2023-06-03
1577;2023-06-08T06:00:43+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.94;62.72;66.07;64.42;57.0;2023-06-07
1578;2023-06-09T06:00:42+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.05;63.27;65.96;63.46;57.15;2023-06-08
1583;2023-06-14T06:00:40+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.2;61.85;65.98;63.05;58.11;2023-06-13
2;2020-09-19T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.7;63.2;64.5;62.2;55.4;2020-09-18
9;2020-09-26T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.0;62.4;64.3;61.6;55.9;2020-09-25
13;2020-09-30T00:00:59+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.3;62.0;62.5;58.9;53.0;2020-09-29
20;2020-10-07T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.3;62.0;62.9;59.4;53.7;2020-10-06
22;2020-10-09T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.6;65.3;65.8;63.6;55.6;2020-10-08
23;2020-10-10T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.9;59.6;63.6;61.0;56.3;2020-10-09
25;2020-10-12T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248671-daily;57.5;57.4;63.6;58.8;57.2;2020-10-11
30;2020-10-17T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.6;62.8;65.1;63.7;56.5;2020-10-16
32;2020-10-19T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.6;59.3;63.5;60.0;56.5;2020-10-18
36;2020-10-23T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.5;63.1;64.1;61.0;54.9;2020-10-22
41;2020-10-28T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.8;62.7;62.6;59.8;51.5;2020-10-27
43;2020-10-30T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.1;63.6;65.4;61.9;57.2;2020-10-29
44;2020-10-31T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.5;64.2;64.8;62.0;55.2;2020-10-30
45;2020-11-01T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.0;62.3;64.1;62.2;55.3;2020-10-31
48;2020-11-04T00:00:34+00:00;/sonometros;NoiseLevelObserved;T248671-daily;71.4;73.7;71.7;60.3;53.0;2020-11-03
50;2020-11-06T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.4;65.7;68.7;59.5;61.7;2020-11-05
51;2020-11-07T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.6;64.2;65.5;63.0;56.4;2020-11-06
52;2020-11-08T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.5;62.2;65.7;64.4;57.9;2020-11-07
53;2020-11-09T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.9;59.8;63.7;59.0;56.7;2020-11-08
55;2020-11-11T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.3;62.9;64.0;60.7;55.0;2020-11-10
56;2020-11-12T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.9;62.6;63.3;60.1;53.8;2020-11-11
57;2020-11-13T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.1;62.9;63.3;60.4;53.3;2020-11-12
59;2020-11-15T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.5;62.0;63.5;61.4;54.6;2020-11-14
61;2020-11-17T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.8;62.8;62.5;59.1;51.5;2020-11-16
65;2020-11-21T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.6;63.2;64.3;62.1;54.9;2020-11-20
69;2020-11-25T00:00:58+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.2;64.0;63.9;60.9;53.0;2020-11-24
73;2020-11-29T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.5;62.8;64.8;63.0;56.1;2020-11-28
75;2020-12-01T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.3;63.2;63.0;59.5;52.2;2020-11-30
77;2020-12-03T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.1;63.0;63.1;59.0;53.0;2020-12-02
79;2020-12-05T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.3;65.0;65.4;64.1;54.7;2020-12-04
80;2020-12-06T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.5;64.2;65.2;61.1;56.3;2020-12-05
81;2020-12-07T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.1;59.3;61.7;59.6;53.4;2020-12-06
86;2020-12-12T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.5;64.2;64.7;61.9;54.9;2020-12-11
89;2020-12-15T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.5;63.2;64.3;59.0;55.7;2020-12-14
97;2020-12-23T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.1;63.9;63.8;62.1;52.3;2020-12-22
98;2020-12-24T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.9;63.4;64.4;63.8;54.0;2020-12-23
99;2020-12-25T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.8;63.8;63.7;55.5;54.0;2020-12-24
106;2021-01-01T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.4;62.2;62.8;57.5;53.7;2020-12-31
107;2021-01-02T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.1;58.7;63.4;58.9;56.7;2021-01-01
108;2021-01-03T00:01:55+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.5;61.2;61.8;60.2;51.5;2021-01-02
113;2021-01-08T00:00:09+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.4;63.1;63.7;60.2;54.3;2021-01-07
118;2021-01-13T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.3;62.2;62.2;57.7;52.0;2021-01-12
125;2021-01-20T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.0;62.9;62.4;58.9;50.8;2021-01-19
129;2021-01-24T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.7;60.6;60.4;57.8;49.1;2021-01-23
130;2021-01-25T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248671-daily;56.7;58.1;59.9;57.4;51.3;2021-01-24
131;2021-01-26T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.2;63.2;62.2;58.0;49.3;2021-01-25
133;2021-01-28T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.9;63.0;62.1;57.4;49.8;2021-01-27
134;2021-01-29T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.8;62.9;62.1;57.7;49.7;2021-01-28
140;2021-02-04T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.5;63.7;62.6;57.0;50.0;2021-02-03
141;2021-02-05T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.7;62.6;62.2;57.9;51.1;2021-02-04
143;2021-02-07T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.5;60.3;60.5;58.4;49.9;2021-02-06
145;2021-02-09T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.5;62.5;62.1;57.2;51.1;2021-02-08
147;2021-02-11T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.4;62.1;62.3;61.7;50.3;2021-02-10
148;2021-02-12T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.7;62.7;62.2;57.4;51.1;2021-02-11
153;2021-02-17T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.9;62.9;62.7;57.4;52.4;2021-02-16
155;2021-03-18T00:00:20+00:00;/sonometros;NoiseLevelObserved;T248671-daily;67.2;69.4;67.8;59.9;52.8;2021-03-17
158;2021-03-21T00:02:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.4;61.0;61.7;61.2;50.8;2021-03-20
161;2021-03-24T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.8;63.8;63.4;59.1;52.3;2021-03-23
162;2021-03-25T00:01:34+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.2;64.2;63.9;58.8;53.2;2021-03-24
163;2021-03-26T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.6;63.5;63.3;59.9;52.2;2021-03-25
164;2021-03-27T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.3;64.3;63.9;60.6;52.3;2021-03-26
165;2021-03-28T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.4;62.2;62.0;59.2;50.8;2021-03-27
167;2021-03-30T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.8;65.9;65.0;60.6;52.7;2021-03-29
168;2021-03-31T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.1;64.1;63.5;60.1;51.7;2021-03-30
171;2021-04-03T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.6;61.4;61.5;58.2;51.0;2021-04-02
176;2021-04-08T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.6;64.6;64.0;59.3;52.4;2021-04-07
177;2021-04-09T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.1;64.0;63.4;60.0;51.6;2021-04-08
179;2021-04-11T00:00:20+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.7;62.6;62.3;59.3;50.9;2021-04-10
181;2021-04-13T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.2;62.9;62.9;61.8;51.1;2021-04-12
182;2021-04-14T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.8;63.8;63.2;58.8;51.7;2021-04-13
183;2021-04-15T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.1;64.0;63.8;60.9;52.5;2021-04-14
186;2021-04-18T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.0;62.9;62.4;60.2;49.7;2021-04-17
187;2021-04-19T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.3;60.8;61.5;61.2;50.3;2021-04-18
190;2021-04-22T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.8;63.7;63.4;60.0;52.4;2021-04-21
194;2021-04-26T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.6;63.4;63.9;60.0;54.3;2021-04-25
195;2021-04-27T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.3;64.9;66.6;59.7;58.7;2021-04-26
201;2021-05-03T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.4;61.1;61.3;59.5;50.5;2021-05-02
202;2021-05-04T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.4;63.4;62.8;58.7;51.0;2021-05-03
203;2021-05-05T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.2;63.1;62.9;59.8;51.8;2021-05-04
209;2021-05-11T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.5;62.2;62.8;59.1;53.4;2021-05-10
213;2021-05-15T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.2;63.6;65.0;63.7;55.5;2021-05-14
216;2021-05-18T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248671-daily;60.6;62.4;62.2;59.5;50.9;2021-05-17
220;2021-05-22T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.9;63.0;65.2;64.3;56.3;2021-05-21
221;2021-05-23T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.1;63.4;65.2;64.7;55.7;2021-05-22
224;2021-05-26T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248671-daily;64.2;65.9;66.0;65.4;53.6;2021-05-25
228;2021-05-30T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.0;61.5;65.4;64.7;57.4;2021-05-29
234;2021-06-05T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.2;63.4;65.5;64.4;56.7;2021-06-04
239;2021-06-10T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.6;63.2;64.0;62.5;53.9;2021-06-09
241;2021-06-12T00:00:01+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.3;62.5;65.0;62.8;56.8;2021-06-11
246;2021-06-17T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248671-daily;61.2;62.8;63.8;61.2;54.4;2021-06-16
250;2021-06-21T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248671-daily;59.5;59.5;65.5;60.7;59.1;2021-06-20
253;2021-08-27T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248671-daily;63.7;65.2;67.6;60.6;60.2;2021-08-26
255;2021-08-29T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248671-daily;58.9;59.1;64.3;61.1;57.5;2021-08-28
256;2021-08-30T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248671-daily;57.5;58.4;61.5;59.9;53.6;2021-08-29
257;2021-08-31T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248671-daily;62.0;63.8;64.1;60.7;54.2;2021-08-30
259;2021-09-02T00:00:09+00:00;/sonometros;NoiseLevelObserved;T248671-daily;70.8;71.9;75.0;71.8;67.5;2021-09-01
264;2021-09-07T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248671-daily;69.1;64.0;78.3;59.7;73.0;2021-09-06
